name,description,image,animation_url,external_url,background_color,youtube_url,BODY_PATTERN,HEAD_PATTERN,LEG_PATTERN,MANE,MANE_PATTERN,TAIL,TAIL_PATTERN,LEG_HAIR,LEG_HAIR_PATTERN,WING,HORN,COLOR_SET_NO,AGE,OVERALL,FRONT,STRETCH,WEIGHT,RUNTYPE
#00101763,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101763.png,,https://thirdweb.com,,,Normal,Normal,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,445,,,,,,
#00101764,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101764.png,,https://thirdweb.com,,,Saddle,Nearly Covered,Normal,Sporty,None,Brush,None,None,Normal,None,None,446,,,,,,
#00101765,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101765.png,,https://thirdweb.com,,,Side,Vertical Line,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,447,,,,,,
#00101766,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101766.png,,https://thirdweb.com,,,Two Tone,Dimple,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,448,,,,,,
#00101767,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101767.png,,https://thirdweb.com,,,Islands,Islands,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,449,,,,,,
#00101768,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101768.png,,https://thirdweb.com,,,Ocean,Forehead,Normal,Sporty,None,Brush,None,None,Normal,None,None,450,,,,,,
#00101769,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101769.png,,https://thirdweb.com,,,Footsteps,Little Spot,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,451,,,,,,
#00101770,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101770.png,,https://thirdweb.com,,,Double Dip,Double Dip,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,452,,,,,,
#00101771,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101771.png,,https://thirdweb.com,,,Big Translucent,Big Translucent,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,453,,,,,,
#00101772,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101772.png,,https://thirdweb.com,,,Heavy Burned,Soft Burned,Normal,Sporty,None,Brush,None,None,Normal,None,None,454,,,,,,
#00101773,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101773.png,,https://thirdweb.com,,,Soft Burned,Heavy Burned,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,455,,,,,,
#00101774,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101774.png,,https://thirdweb.com,,,Scalded,Burned,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,456,,,,,,
#00101775,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101775.png,,https://thirdweb.com,,,Burned,Muzzle,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,457,,,,,,
#00101776,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101776.png,,https://thirdweb.com,,,Cracked,Cracked,Normal,Sporty,None,Brush,None,None,Normal,None,None,458,,,,,,
#00101777,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101777.png,,https://thirdweb.com,,,Greasy,Glasses,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,459,,,,,,
#00101778,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101778.png,,https://thirdweb.com,,,Layered,Light Vertical,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,460,,,,,,
#00101779,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101779.png,,https://thirdweb.com,,,Snow Field,Soft Spot,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,461,,,,,,
#00101780,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101780.png,,https://thirdweb.com,,,Radial,Soft Layer,Normal,Sporty,None,Brush,None,None,Normal,None,None,462,,,,,,
#00101781,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101781.png,,https://thirdweb.com,,,Stripe,Soft Horizontal,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,463,,,,,,
#00101782,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101782.png,,https://thirdweb.com,,,Deer,None,None,Sporty,None,Brush,Zebra,None,None,None,None,464,,,,,,
#00101783,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101783.png,,https://thirdweb.com,,,Little Spot,None,None,Sporty,Zebra,Brush,None,Normal,None,None,None,465,,,,,,
#00101784,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101784.png,,https://thirdweb.com,,,Dense Spot,None,None,Sporty,None,Brush,None,None,None,None,None,466,,,,,,
#00101785,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101785.png,,https://thirdweb.com,,,Blur Spot,None,None,Sporty,Zebra,Brush,Zebra,Normal,None,None,None,467,,,,,,
#00101786,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101786.png,,https://thirdweb.com,,,Giant Spot,None,None,Sporty,None,Brush,Zebra,None,None,None,None,468,,,,,,
#00101787,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101787.png,,https://thirdweb.com,,,Three Tone,None,None,Sporty,Zebra,Brush,None,Normal,None,None,None,469,,,,,,
#00101788,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101788.png,,https://thirdweb.com,,,Spread,None,None,Sporty,None,Brush,None,None,None,None,None,470,,,,,,
#00101789,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101789.png,,https://thirdweb.com,,,Wire,None,None,Sporty,Zebra,Brush,Zebra,Normal,None,None,None,471,,,,,,
#00101790,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101790.png,,https://thirdweb.com,,,Normal,Normal,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,472,,,,,,
#00101791,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101791.png,,https://thirdweb.com,,,Saddle,Nearly Covered,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,473,,,,,,
#00101792,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101792.png,,https://thirdweb.com,,,Side,Vertical Line,Normal,Sporty,None,Brush,None,None,Normal,None,None,474,,,,,,
#00101793,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101793.png,,https://thirdweb.com,,,Two Tone,Dimple,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,475,,,,,,
#00101794,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101794.png,,https://thirdweb.com,,,Islands,Islands,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,476,,,,,,
#00101795,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101795.png,,https://thirdweb.com,,,Ocean,Forehead,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,477,,,,,,
#00101796,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101796.png,,https://thirdweb.com,,,Footsteps,Little Spot,Normal,Sporty,None,Brush,None,None,Normal,None,None,478,,,,,,
#00101797,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101797.png,,https://thirdweb.com,,,Double Dip,Double Dip,Normal,Sporty,Zebra,Brush,Zebra,Normal,Normal,None,None,479,,,,,,
#00101798,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101798.png,,https://thirdweb.com,,,Big Translucent,Big Translucent,Normal,Sporty,None,Brush,Zebra,None,Normal,None,None,480,,,,,,
#00101799,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00101799.png,,https://thirdweb.com,,,Heavy Burned,Soft Burned,Normal,Sporty,Zebra,Brush,None,Normal,Normal,None,None,481,,,,,,
#00200000,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200000.png,,https://thirdweb.com,,,Huge Spot,None,None,Sporty,None,Normal,None,None,None,None,None,482,,,,,,
#00200001,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200001.png,,https://thirdweb.com,,,Inverted,None,None,Sporty,Zebra,Brush,None,None,None,None,None,483,,,,,,
#00200002,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200002.png,,https://thirdweb.com,,,Cow,Rear,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,484,,,,,,
#00200003,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200003.png,,https://thirdweb.com,,,Reversed Heart,Median,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,485,,,,,,
#00200004,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200004.png,,https://thirdweb.com,,,Bay,Nasal Bridge,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,486,,,,,,
#00200005,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200005.png,,https://thirdweb.com,,,Pixie,Headgear,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,487,,,,,,
#00200006,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200006.png,,https://thirdweb.com,,,Stones,Dark Circle,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,488,,,,,,
#00200007,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200007.png,,https://thirdweb.com,,,Collar,Middle,Long Boots,Sporty,Zebra,Normal,Gradation,None,Long Boots,None,None,489,,,,,,
#00200008,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200008.png,,https://thirdweb.com,,,Fog,Fog,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,490,,,,,,
#00200009,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200009.png,,https://thirdweb.com,,,Mist,Mist,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,491,,,,,,
#00200010,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200010.png,,https://thirdweb.com,,,Smoke,Smoke,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,492,,,,,,
#00200011,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200011.png,,https://thirdweb.com,,,Milky Way,Milky Way,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,493,,,,,,
#00200012,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200012.png,,https://thirdweb.com,,,Nebula,Nebula,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,494,,,,,,
#00200013,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200013.png,,https://thirdweb.com,,,Galaxy,Galaxy,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,495,,,,,,
#00200014,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200014.png,,https://thirdweb.com,,,Space,Space,Long Boots,Sporty,None,Normal,Gradation,None,Long Boots,None,None,496,,,,,,
#00200015,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200015.png,,https://thirdweb.com,,,Universe,Universe,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,497,,,,,,
#00200016,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200016.png,,https://thirdweb.com,,,Cosmos,Cosmos,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,498,,,,,,
#00200017,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200017.png,,https://thirdweb.com,,,Celestial,Celestial,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,499,,,,,,
#00200018,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200018.png,,https://thirdweb.com,,,Small Translucent,Translucent,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,500,,,,,,
#00200019,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200019.png,,https://thirdweb.com,,,Translucent,Small Translucent,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,501,,,,,,
#00200020,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200020.png,,https://thirdweb.com,,,Bunker,Shiner,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,502,,,,,,
#00200021,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200021.png,,https://thirdweb.com,,,Downy,Thin Vertical,Long Boots,Sporty,Zebra,Normal,None,None,Long Boots,None,None,503,,,,,,
#00200022,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200022.png,,https://thirdweb.com,,,Spark,Wide Forehead,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,504,,,,,,
#00200023,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200023.png,,https://thirdweb.com,,,Lanugo,Camouflage,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,505,,,,,,
#00200024,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200024.png,,https://thirdweb.com,,,Cotton Candy,Wide Vertical,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,506,,,,,,
#00200025,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200025.png,,https://thirdweb.com,,,Fuzz,Soft Jaw,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,507,,,,,,
#00200026,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200026.png,,https://thirdweb.com,,,Grass,Soft Middle,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,508,,,,,,
#00200027,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200027.png,,https://thirdweb.com,,,Apron,Soft Vertical,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,509,,,,,,
#00200028,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200028.png,,https://thirdweb.com,,,Back,Blindfold,Long Boots,Sporty,None,Normal,None,None,Long Boots,None,None,510,,,,,,
#00200029,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200029.png,,https://thirdweb.com,,,Tuxedo,Wide Muzzle,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,511,,,,,,
#00200030,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200030.png,,https://thirdweb.com,,,Huge Spot,None,None,Sporty,None,Brush,Gradation,None,None,None,None,512,,,,,,
#00200031,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200031.png,,https://thirdweb.com,,,Inverted,None,None,Sporty,Zebra,Brush,Gradation,None,None,None,None,513,,,,,,
#00200032,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200032.png,,https://thirdweb.com,,,Cow,Rear,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,514,,,,,,
#00200033,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200033.png,,https://thirdweb.com,,,Reversed Heart,Median,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,515,,,,,,
#00200034,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200034.png,,https://thirdweb.com,,,Bay,Nasal Bridge,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,516,,,,,,
#00200035,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200035.png,,https://thirdweb.com,,,Pixie,Headgear,Long Boots,Sporty,Zebra,Normal,Gradation,None,Long Boots,None,None,517,,,,,,
#00200036,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200036.png,,https://thirdweb.com,,,Stones,Dark Circle,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,518,,,,,,
#00200037,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200037.png,,https://thirdweb.com,,,Collar,Middle,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,519,,,,,,
#00200038,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200038.png,,https://thirdweb.com,,,Fog,Fog,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,520,,,,,,
#00200039,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200039.png,,https://thirdweb.com,,,Mist,Mist,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,521,,,,,,
#00200040,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200040.png,,https://thirdweb.com,,,Smoke,Smoke,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,522,,,,,,
#00200041,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200041.png,,https://thirdweb.com,,,Milky Way,Milky Way,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,523,,,,,,
#00200042,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200042.png,,https://thirdweb.com,,,Nebula,Nebula,Long Boots,Sporty,None,Normal,Gradation,None,Long Boots,None,None,524,,,,,,
#00200043,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200043.png,,https://thirdweb.com,,,Galaxy,Galaxy,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,525,,,,,,
#00200044,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200044.png,,https://thirdweb.com,,,Space,Space,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,526,,,,,,
#00200045,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200045.png,,https://thirdweb.com,,,Universe,Universe,Long Boots,Sporty,Zebra,Brush,None,None,Long Boots,None,None,527,,,,,,
#00200046,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200046.png,,https://thirdweb.com,,,Cosmos,Cosmos,Long Boots,Sporty,None,Brush,Gradation,None,Long Boots,None,None,528,,,,,,
#00200047,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200047.png,,https://thirdweb.com,,,Celestial,Celestial,Long Boots,Sporty,Zebra,Brush,Gradation,None,Long Boots,None,None,529,,,,,,
#00200048,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200048.png,,https://thirdweb.com,,,Small Translucent,Translucent,Long Boots,Sporty,None,Brush,None,None,Long Boots,None,None,530,,,,,,
#00200049,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00200049.png,,https://thirdweb.com,,,Translucent,Small Translucent,Long Boots,Sporty,Zebra,Normal,None,None,Long Boots,None,None,531,,,,,,
